wavenumber,variable,PC1,PC2,PC3,PC4,PC5
3031.7432,wn_3031.74,-0.14105820658516674,0.3493935793119276,-0.101046987105916,0.023965118830172466,-0.05315202829354847
3029.81461,wn_3029.81,-0.13924077489611225,0.35122882147033607,-0.10079400493660504,0.025108371069627097,-0.05343140485017283
3027.88602,wn_3027.89,-0.13748113243181037,0.35299236891904257,-0.10038804603665198,0.026255702756877088,-0.05368024179994217
3025.95743,wn_3025.96,-0.13566178351467392,0.3548816277819749,-0.09976010665772952,0.02725130471081265,-0.05408057088868476
3024.02884,wn_3024.03,-0.134231158545075,0.3563732320239199,-0.09912488517575817,0.028910031150857173,-0.05424531239030111
3022.10025,wn_3022.1,-0.13283504646650018,0.35803472035948675,-0.09828399864300179,0.03006564448656426,-0.05446676076200203
3020.17166,wn_3020.17,-0.13148898558056932,0.3597916771145209,-0.09721648301989233,0.030595705121724714,-0.05463810103328864
3018.24307,wn_3018.24,-0.13019931410136729,0.36146263101448023,-0.0959534426529238,0.03107211950987854,-0.054766992040571894
3016.31448,wn_3016.31,-0.12900712454056532,0.3630353455057991,-0.09455786338201487,0.0312866838811217,-0.05487115115229519
3014.38589,wn_3014.39,-0.12778743326973802,0.3644819216559995,-0.09313849505874792,0.03193776794175431,-0.05497899655105919
3012.4573,wn_3012.46,-0.12659967444402664,0.3655925147343613,-0.09169879096429086,0.03354994871598884,-0.05497818856003966
3010.52871,wn_3010.53,-0.12517723174879855,0.36705654527616893,-0.09025915228936725,0.03460138442416915,-0.0550818923674796
3008.60012,wn_3008.6,-0.12378893347074194,0.368525327650494,-0.08903500660487626,0.03574264113132655,-0.054928045275622644
3006.67153,wn_3006.67,-0.12245352119305848,0.3701175665201758,-0.08787392605524798,0.036326668036859355,-0.05450533337787068
3004.74294,wn_3004.74,-0.12123212447819741,0.3717232485058361,-0.08688578515389524,0.03662315199197039,-0.05394267748782693
3002.81435,wn_3002.81,-0.12031236072759295,0.3725161985965586,-0.08611880989227196,0.03715924039762547,-0.05307952908590422
3000.88576,wn_3000.89,-0.11984022076458953,0.3724874550826298,-0.0852214883530124,0.03770715973985437,-0.051897309252889656
2998.95717,wn_2998.96,-0.11984028026599867,0.3714526763322682,-0.0841183758004771,0.038986575573052705,-0.050505157299310814
2997.02858,wn_2997.03,-0.12024788705830829,0.3700127526158786,-0.08265609749910076,0.039335957173407196,-0.048985124936180964
2995.09999,wn_2995.1,-0.12093868703993761,0.3681097245569482,-0.08043410950768479,0.03896730829983751,-0.0475082022310805
2993.1714,wn_2993.17,-0.12210258951924961,0.3654915950339668,-0.07751207569809221,0.037898060722954346,-0.04579356466828303
2991.24281,wn_2991.24,-0.12379215007467975,0.36185043157435,-0.07370248895150641,0.03718623154458019,-0.043996313705774434
2989.31422,wn_2989.31,-0.12569116926190396,0.35778380230850876,-0.06878828889272497,0.03562494286545223,-0.042291543476813395
2987.38563,wn_2987.39,-0.12802563439087306,0.35286729482541546,-0.06274421079116449,0.03456351113674205,-0.04041002407616937
2985.45704,wn_2985.46,-0.13063008756649064,0.3476885414014802,-0.05531835876587252,0.032724647594862544,-0.03838495846098796
2983.52845,wn_2983.53,-0.13367347198533108,0.34229335186884585,-0.04654055391692748,0.030643031595040955,-0.03602468982641571
2981.59986,wn_2981.6,-0.13702611455118255,0.3367246702893598,-0.03631554695428447,0.02818742264824455,-0.03327307600794753
2979.67127,wn_2979.67,-0.14075181085990449,0.33051226792284927,-0.024340183788490094,0.025816035223390207,-0.030057115519986945
2977.74268,wn_2977.74,-0.14462040646590313,0.32371439281103237,-0.010306486439093801,0.023355531696516052,-0.02658758977280407
2975.81409,wn_2975.81,-0.14843504941094418,0.3164227862350198,0.006471449779988302,0.020386914777116287,-0.022704495447824144
2973.8855,wn_2973.89,-0.15200422688530305,0.3090462354681944,0.026159238321400564,0.016460166456450424,-0.01834528701734705
