wavenumber,variable,PC2,PC4,PC5
2931.45653,wn_2931.46,0.24664224590409642,-0.0640444063540904,0.0621751463520978
2929.52794,wn_2929.53,0.24089363090310434,-0.07152603602557335,0.07310954490582267
2927.59935,wn_2927.6,0.2355282154002068,-0.07709483396712741,0.08479396145577726
2925.67076,wn_2925.67,0.2309988095670544,-0.07956383202005718,0.09632460643623052
2923.74217,wn_2923.74,0.2283841913114353,-0.0795286661042227,0.10646672003092403
2921.81358,wn_2921.81,0.22712346117779192,-0.075818252279457,0.11411632686774488
2919.88499,wn_2919.88,0.22748182414824955,-0.06941389032434128,0.11871009370838553
2917.9564,wn_2917.96,0.22933756521382234,-0.06149435652050735,0.12007137134927637
2916.02781,wn_2916.03,0.23248680591088927,-0.052289468046565785,0.1182615037559376
2914.09922,wn_2914.1,0.23717733721975248,-0.043708362471737566,0.11367984763996285
2912.17063,wn_2912.17,0.2432234676312448,-0.035481061404441835,0.10667703846423937
2910.24204,wn_2910.24,0.24996892275727725,-0.028376314820617816,0.09807406686283451
2908.31345,wn_2908.31,0.25671719047257197,-0.02150018054828055,0.08864265415646735
2906.38486,wn_2906.38,0.2626332935673345,-0.014433404402729676,0.07927122993520884
2904.45627,wn_2904.46,0.26825956567068665,-0.00837415789311123,0.07057265049003922
2902.52768,wn_2902.53,0.27319247091175614,-0.002733439644481037,0.06322696345219703
2900.59909,wn_2900.6,0.2780339603764596,0.0022395722183043794,0.05742138213988768
2898.6705,wn_2898.67,0.2826222438591889,0.007423655430244855,0.05277312996017905
2896.74191,wn_2896.74,0.2874937247615821,0.011791183213156718,0.04852754763048456
2894.81332,wn_2894.81,0.29196679733736397,0.016193088998782263,0.04421664183303906
2892.88473,wn_2892.88,0.29653183608709355,0.019547808809087262,0.039590624202029905
2890.95614,wn_2890.96,0.3000931733988819,0.022850563699065518,0.03512135770234224
2889.02755,wn_2889.03,0.3029702049823245,0.02575487648716357,0.030611317161931634
2887.09896,wn_2887.1,0.30518531104948166,0.02860225282853077,0.026511016488539003
2885.17037,wn_2885.17,0.30716386169306814,0.030489041890424937,0.02281300548742708
2883.24178,wn_2883.24,0.3083178983491563,0.03134025016631927,0.02007495740716569
2881.31319,wn_2881.31,0.3083051386422161,0.031707408221125666,0.01838028991197716
