variable,wavenumber,VIP_comp1,VIP_comp2,VIP_comp3,VIP_max
wn_1368.48,1368.48,0.8725647593063423,0.8898408972188963,0.9224914587173644,0.9224914587173644
wn_1370.41,1370.41,0.8826037587881324,0.8817343705020074,0.9215744516569717,0.9215744516569717
wn_1372.34,1372.34,0.8939691108514842,0.8734299625400611,0.9213532063538094,0.9213532063538094
wn_1133,1133,0.14695118819340397,0.9208972805551513,0.8686707885169571,0.9208972805551513
wn_3202.13,3202.13,0.5591683431791253,0.9190783282546289,0.9089646358936279,0.9190783282546289
wn_1140.72,1140.72,0.02218955636618705,0.9190663856427745,0.866679070389444,0.9190663856427745
wn_1451.48,1451.48,0.8587497285757916,0.7688475127557118,0.9189149183214697,0.9189149183214697
wn_1466.92,1466.92,0.7756333802719964,0.6929070448431023,0.9185821078271094,0.9185821078271094
wn_2837.33,2837.33,0.8570698902509917,0.8330598507059068,0.91535968046963,0.91535968046963
wn_3204.06,3204.06,0.5434802357304491,0.9144860921086821,0.9037798555443081,0.9144860921086821
wn_1138.79,1138.79,0.028768291993638374,0.9099011403920766,0.8581856225882691,0.9099011403920766
wn_3205.99,3205.99,0.5267903745838854,0.9096204059581197,0.8983332073010636,0.9096204059581197
wn_1134.93,1134.93,0.05608051563692774,0.9093014682606678,0.8578124407229563,0.9093014682606678
wn_1795.05,1795.05,0.8267126319525063,0.9067884567485349,0.8577636212412334,0.9067884567485349
wn_1136.86,1136.86,0.003197445852944498,0.9062339098491198,0.8548727739716477,0.9062339098491198
wn_3207.92,3207.92,0.509591146794628,0.9046040092460037,0.8927175710338223,0.9046040092460037
wn_1453.41,1453.41,0.805560531730347,0.7182620153313023,0.90318501212081,0.90318501212081
wn_1464.99,1464.99,0.7309431051307159,0.6514623436460126,0.9029726108929917,0.9029726108929917
wn_2839.26,2839.26,0.8549465350341114,0.8252835991571178,0.9027264135248853,0.9027264135248853
wn_2931.91,2931.91,0.9014181287626377,0.7212123938661665,0.6926783214032478,0.9014181287626377
wn_3209.85,3209.85,0.49243163028770093,0.8994974271379117,0.8870034690368476,0.8994974271379117
wn_3211.78,3211.78,0.47587869502660207,0.8943930687033558,0.881300256500015,0.8943930687033558
wn_1463.06,1463.06,0.6973276484408059,0.6202134164148174,0.8900337326475226,0.8900337326475226
wn_1455.34,1455.34,0.7532432684391349,0.6695028316918535,0.8899003765270161,0.8899003765270161
wn_3213.71,3213.71,0.4602886448131148,0.8893982342525615,0.8757273593239044,0.8893982342525615
wn_1793.12,1793.12,0.7967928457706767,0.8887778375970009,0.840347042175378,0.8887778375970009
wn_2841.19,2841.19,0.8505885712495445,0.8158933333679148,0.8886131421569968,0.8886131421569968
wn_3215.64,3215.64,0.44576799081910184,0.8845681142360451,0.87035143211005,0.8845681142360451
wn_1461.13,1461.13,0.683501537511801,0.6068045418574003,0.8822401608650583,0.8822401608650583
wn_1457.27,1457.27,0.7128472244605277,0.6323110936262565,0.8820332607275012,0.8820332607275012
wn_3217.57,3217.57,0.4324910174101955,0.8799346324832823,0.8652044462901202,0.8799346324832823
wn_1459.2,1459.2,0.6898006737438569,0.6116674312630855,0.8798191883674966,0.8798191883674966
wn_2929.98,2929.98,0.8797523677350043,0.7038791999862736,0.6764414729709224,0.8797523677350043
wn_872.43,872.43,0.8762069620446423,0.7010528981208723,0.7165193588559855,0.8762069620446423
wn_3219.5,3219.5,0.4207555981885255,0.8755280003071464,0.8603120996940431,0.8755280003071464
wn_2843.12,2843.12,0.8440765904228407,0.8051688765036842,0.873456176961014,0.873456176961014
wn_1791.19,1791.19,0.771052487328008,0.8729280731706024,0.8251217053877081,0.8729280731706024
wn_3221.43,3221.43,0.41061228954028395,0.871310415606911,0.8556602877587846,0.871310415606911
wn_3223.36,3223.36,0.4017549327930047,0.8671793311999186,0.8511883106425212,0.8671793311999186
wn_3225.29,3225.29,0.39384219280284416,0.8630522194948262,0.8468332340124124,0.8630522194948262
wn_2881.73,2881.73,0.7167014169963503,0.7729674997073651,0.8622354082861802,0.8622354082861802
wn_2883.66,2883.66,0.7135321633429158,0.7734073903944124,0.8619844529098649,0.8619844529098649
wn_1789.26,1789.26,0.7513650524139237,0.8602578903615392,0.8130392524861945,0.8602578903615392
wn_2879.8,2879.8,0.7203856230746475,0.7710312488330834,0.8601285222611934,0.8601285222611934
wn_2928.05,2928.05,0.8596542763205409,0.687842036475677,0.6616442334055824,0.8596542763205409
wn_3227.22,3227.22,0.38676056495946454,0.8589078697048365,0.8425707571112695,0.8589078697048365
wn_2885.59,2885.59,0.7110951044477042,0.7719751728738455,0.858884211212558,0.858884211212558
wn_2845.05,2845.05,0.8356095603816666,0.7935147595295828,0.8578451843422359,0.8578451843422359
wn_2877.87,2877.87,0.724415708021487,0.7679922544543442,0.8561496096445389,0.8561496096445389
wn_3229.15,3229.15,0.3805840867174939,0.8547341090154303,0.8384075074125031,0.8547341090154303
wn_2887.52,2887.52,0.7095137107916204,0.7683056583041217,0.8525084459290958,0.8525084459290958
wn_2875.94,2875.94,0.7286771009450955,0.7642293129148328,0.8507313059156032,0.8507313059156032
wn_3231.08,3231.08,0.3753613667186638,0.8504678494358123,0.8343339575287826,0.8504678494358123
wn_1787.33,1787.33,0.7359661227384299,0.8497687065384508,0.8030986005904063,0.8497687065384508
wn_3233.01,3233.01,0.3708733228236092,0.8459955998819856,0.8302793553044053,0.8459955998819856
wn_2874.01,2874.01,0.7330218596007031,0.760032166428634,0.8442305013309294,0.8442305013309294
wn_2889.45,2889.45,0.7087771706842247,0.7621167870271611,0.8426147970785848,0.8426147970785848
wn_2846.98,2846.98,0.8255003837169054,0.7814452540321815,0.8425037368550179,0.8425037368550179
wn_2926.12,2926.12,0.8413689347649806,0.6733493402016948,0.648567668042859,0.8413689347649806
wn_3234.94,3234.94,0.36660844245005647,0.8412384970884333,0.8261425919838388,0.8412384970884333
wn_1785.4,1785.4,0.722678525551229,0.8402470317715452,0.7940986141411805,0.8402470317715452
wn_1710.12,1710.12,0.8279743284022193,0.7398316497045402,0.8377209164002805,0.8377209164002805
wn_2872.07,2872.07,0.7372919512938741,0.7556073280617382,0.8369630080926689,0.8369630080926689
wn_3236.87,3236.87,0.362024174666471,0.8362093025688843,0.8218611697963678,0.8362093025688843
wn_3238.8,3238.8,0.3568280651513183,0.830997389687723,0.817448297748879,0.830997389687723
wn_1783.47,1783.47,0.7102734526568237,0.8309753753867072,0.7853215033780965,0.8309753753867072
wn_2870.14,2870.14,0.7413648671579761,0.751126432454708,0.8292538641668287,0.8292538641668287
wn_2891.38,2891.38,0.7088705868319416,0.7533352398838016,0.8292305705027649,0.8292305705027649
wn_2848.91,2848.91,0.8142638438949086,0.7696031478135402,0.8282374805105838,0.8282374805105838
wn_870.5,870.5,0.8267555176152445,0.6621578580051715,0.6912938856288054,0.8267555176152445
wn_3240.74,3240.74,0.35096725484197294,0.825699703068287,0.8129560003439428,0.825699703068287
wn_2924.19,2924.19,0.8250054703926597,0.6605731976620792,0.6374456839172845,0.8250054703926597
wn_2868.21,2868.21,0.7451521269868117,0.7467457239105662,0.8214469621983594,0.8214469621983594
wn_1781.54,1781.54,0.6973424870103301,0.821149323609507,0.7759698799691821,0.821149323609507
wn_3242.67,3242.67,0.34437653453121897,0.8203612645654619,0.8084153187428477,0.8203612645654619
wn_2850.84,2850.84,0.8026354174458724,0.7587215636481699,0.815845507324439,0.815845507324439
wn_3244.6,3244.6,0.33673567719093617,0.8149526930709103,0.8038067704186473,0.8149526930709103
wn_2866.28,2866.28,0.7486567131255482,0.7426405269522687,0.8138987452328694,0.8138987452328694
wn_2893.31,2893.31,0.7098774679861922,0.7421449929873606,0.8126209454783951,0.8126209454783951
wn_2922.26,2922.26,0.8106040562359513,0.6496756799691263,0.6285261724635618,0.8106040562359513
wn_1779.61,1779.61,0.6826898642098416,0.8101395204822792,0.7654276600231158,0.8101395204822792
wn_3246.53,3246.53,0.32756368607966097,0.8094413073651595,0.7990989828745357,0.8094413073651595
wn_2864.35,2864.35,0.7520744488690467,0.7390685029801096,0.8069949067452041,0.8069949067452041
wn_2852.77,2852.77,0.7914316143448833,0.7494931105072242,0.8060056761647066,0.8060056761647066
wn_3248.46,3248.46,0.3166384912726782,0.8039014803649344,0.7943124690906848,0.8039014803649344
wn_2862.42,2862.42,0.7557698941101219,0.7363813207880497,0.8011781776781702,0.8011781776781702
wn_2854.7,2854.7,0.7813331640360546,0.7424167810723467,0.7991731896838287,0.7991731896838287
wn_3250.39,3250.39,0.3041964284900804,0.7984975966560687,0.7895180718704198,0.7984975966560687
wn_1777.68,1777.68,0.666725824829925,0.7981649409952063,0.7539086124364816,0.7981649409952063
wn_2920.33,2920.33,0.798121269174221,0.6408109156082198,0.6220614485293505,0.798121269174221
wn_2860.49,2860.49,0.7601790250088375,0.7349889935159811,0.7969609871182616,0.7969609871182616
wn_2856.63,2856.63,0.7727321995510711,0.7377063916619927,0.7955140774398697,0.7955140774398697
wn_2858.56,2858.56,0.7657266591595215,0.7353104913922281,0.7949001728694834,0.7949001728694834
wn_3252.32,3252.32,0.2906204038784177,0.7933207307891323,0.7847576835463885,0.7933207307891323
wn_2895.24,2895.24,0.7119640158838024,0.7289684863759072,0.7932417534390583,0.7932417534390583
wn_3254.25,3254.25,0.27614166124918277,0.7883420310992436,0.7800295190481933,0.7883420310992436
wn_2918.4,2918.4,0.7874104414910801,0.6341170057303064,0.6182920684372087,0.7874104414910801
wn_1775.75,1775.75,0.6503834375481444,0.7856737978447141,0.7418530926203012,0.7856737978447141
wn_3256.18,3256.18,0.2608139455267048,0.783514398787305,0.7753355785814978,0.783514398787305
wn_3258.11,3258.11,0.24453591842649813,0.7787979339997791,0.7706674366074219,0.7787979339997791
wn_2916.47,2916.47,0.7782415152457073,0.6297302636741958,0.617458075653602,0.7782415152457073
wn_3260.04,3260.04,0.22725391162061032,0.7741323427350333,0.7659840432439888,0.7741323427350333
wn_1773.82,1773.82,0.6349578491418819,0.7733423344217152,0.729929745903393,0.7733423344217152
wn_2897.17,2897.17,0.7152507548749205,0.7144049387904402,0.7717392418701617,0.7717392418701617
wn_2914.54,2914.54,0.7703014395568135,0.6277735525911264,0.6197849128276907,0.7703014395568135
wn_3261.97,3261.97,0.20924736349907505,0.7694792232332266,0.7612589652775561,0.7694792232332266
wn_3263.9,3263.9,0.1909669007560347,0.7648326912581175,0.7564995997475309,0.7648326912581175
wn_2912.61,2912.61,0.7632042464210678,0.628338217915911,0.6254540311459541,0.7632042464210678
wn_1771.88,1771.88,0.6226571751302346,0.7623394833715149,0.7192847053545326,0.7623394833715149
wn_3265.83,3265.83,0.17267685079813902,0.760152780642563,0.7517111099002423,0.760152780642563
wn_2910.68,2910.68,0.7565789394458459,0.6315069491386412,0.6345949618833774,0.7565789394458459
wn_3267.76,3267.76,0.15453544785430437,0.7553573547069322,0.7468821835914699,0.7553573547069322
wn_1769.95,1769.95,0.613789819999453,0.7526478182549303,0.7099239617149775,0.7526478182549303
wn_3269.69,3269.69,0.13684237767366583,0.7503716936978456,0.7419933597724419,0.7503716936978456
wn_2908.75,2908.75,0.7501424083887208,0.6373346917138609,0.6472280724794938,0.7501424083887208
wn_2899.1,2899.1,0.7196849346852975,0.6991527779938786,0.7489336643694328,0.7489336643694328
wn_3271.62,3271.62,0.12003370603912783,0.7451370317606196,0.7370230544625812,0.7451370317606196
wn_2906.82,2906.82,0.7437248670503813,0.6457761156773506,0.6631731839261222,0.7437248670503813
wn_1768.02,1768.02,0.6032999875480002,0.741104005359785,0.6988715395320498,0.741104005359785
wn_1712.05,1712.05,0.7010806271156848,0.6140285620813866,0.7404134106445797,0.7404134106445797
wn_3273.55,3273.55,0.10451411264851976,0.7396001776847843,0.7319584654054141,0.7396001776847843
wn_2904.89,2904.89,0.7373051114203786,0.6566390404215824,0.68201914829803445,0.7373051114203786
wn_3275.48,3275.48,0.09052095959045657,0.7337084325455616,0.7267846244268429,0.7337084325455616
wn_2902.96,2902.96,0.7310039543912584,0.6695511763593763,0.703143120131274,0.7310039543912584
wn_3277.41,3277.41,0.07801721048873,0.7273925842436022,0.7214511929173787,0.7273925842436022
wn_2901.03,2901.03,0.7250368667718099,0.6839528727895097,0.7257504297166564,0.7257504297166564
wn_1766.09,1766.09,0.5828118454785772,0.7221849373859252,0.6810131196488513,0.7221849373859252
wn_3279.34,3279.34,0.06672376083988457,0.7206074487548787,0.7158998853320806,0.7206074487548787
wn_3281.27,3281.27,0.05639150402588966,0.7134022556923527,0.7101331669985618,0.7134022556923527
wn_3283.2,3283.2,0.04704085677909008,0.7058647661676896,0.7041996505126406,0.7058647661676896
wn_3285.13,3285.13,0.03892832599647391,0.6980027732826888,0.6981176222410225,0.6981176222410225
wn_3287.06,3287.06,0.03241070377583328,0.6897426192332947,0.6918495179445844,0.6918495179445844
wn_1764.16,1764.16,0.5446564573146955,0.6913197244475631,0.6523862667533753,0.6913197244475631
wn_3288.99,3288.99,0.0277504383981593,0.6809866036313423,0.685329230930852,0.685329230930852
wn_3290.92,3290.92,0.024889974142444562,0.6716268156648506,0.6784901562830493,0.6784901562830493
wn_3292.85,3292.85,0.023518770748598806,0.661570248144634,0.6712742285495524,0.6712742285495524
wn_3294.78,3294.78,0.023381280395137607,0.6507623606196243,0.6636187335173935,0.6636187335173935
wn_3296.71,3296.71,0.02430616498832915,0.6391515776158264,0.6554513696659102,0.6554513696659102
wn_1762.23,1762.23,0.4864411230676684,0.6471944004359546,0.6124534101999501,0.6471944004359546
wn_3298.64,3298.64,0.025925303072660288,0.6266649735755941,0.6467171827536471,0.6467171827536471
wn_1713.98,1713.98,0.5658372870181813,0.4835177612294572,0.6421501046547278,0.6421501046547278
wn_3300.57,3300.57,0.02761197435343023,0.613241414583873,0.637390480880058,0.637390480880058
wn_3302.5,3302.5,0.028722247257533425,0.5987980695465134,0.6274198620599688,0.6274198620599688
wn_3304.43,3304.43,0.02889413072027788,0.5831766709335289,0.6166893224168967,0.6166893224168967
wn_3306.36,3306.36,0.028192138745996274,0.566224347482748,0.6050810657899993,0.6050810657899993
wn_3308.29,3308.29,0.026776338945661476,0.5478989468742956,0.5925703807195103,0.5925703807195103
wn_1760.3,1760.3,0.4116580037283286,0.5922074744212421,0.564514757453308,0.5922074744212421
wn_3310.22,3310.22,0.024446794538182715,0.528241630224325,0.5792507061095052,0.5792507061095052
wn_3312.15,3312.15,0.0207752453099615,0.5073263585345752,0.5653001205045474,0.5653001205045474
wn_3314.08,3314.08,0.01551652454280495,0.48529933868809083,0.5509411248531874,0.5509411248531874
wn_1715.91,1715.91,0.41959729631874126,0.347611755902672,0.5456668890788106,0.5456668890788106
wn_3316.01,3316.01,0.008699909639256516,0.46241386277557317,0.5364240902340494,0.5364240902340494
wn_1758.37,1758.37,0.3240382444376217,0.5293140576370418,0.5127950493004481,0.5293140576370418
wn_3317.94,3317.94,5.15624977437617e-4,0.43900967601200197,0.5220183046408468,0.5220183046408468
wn_1741,1741,0.45247423044408663,0.3746196706625322,0.5175715979368029,0.5175715979368029
wn_1742.93,1742.93,0.44871680992180685,0.3754530501469712,0.512702244542916,0.512702244542916
wn_1739.07,1739.07,0.43026643227822453,0.3565099024346687,0.5086242875621166,0.5086242875621166
wn_3319.87,3319.87,0.008796374857069994,0.41546643662129384,0.5079669585979574,0.5079669585979574
wn_3399.01,3399.01,0.453122714947165,0.4685690115264467,0.5068143581468739,0.5068143581468739
wn_3397.08,3397.08,0.43754445123709873,0.45843457720208847,0.4992359044584354,0.4992359044584354
wn_3321.8,3321.8,0.01901285577644764,0.392161159507173,0.4944725825852306,0.4944725825852306
wn_1744.86,1744.86,0.417779648644716,0.360231845717146,0.49380011033364724,0.49380011033364724
wn_3395.15,3395.15,0.4223868547640681,0.44871100257746344,0.4919609254074812,0.4919609254074812
wn_1737.14,1737.14,0.3870529850547681,0.32436167560614476,0.4893896406884051,0.4893896406884051
wn_3393.22,3393.22,0.4076405470968684,0.43937201295616257,0.48493602430700306,0.48493602430700306
wn_3323.73,3323.73,0.029984358109122897,0.3694741368666461,0.4817551622913701,0.4817551622913701
wn_3391.29,3391.29,0.3932180418633509,0.43034157309432186,0.47809624306872833,0.47809624306872833
wn_3389.36,3389.36,0.3786850890766955,0.42140830180869565,0.47126693513414786,0.47126693513414786
wn_3325.66,3325.66,0.04160568205621863,0.34785150205122917,0.4700577989089788,0.4700577989089788
wn_1735.21,1735.21,0.3288165736241917,0.28342065674596206,0.4645168634236076,0.4645168634236076
wn_3387.43,3387.43,0.3634612395851508,0.41231957746683995,0.4642712809984196,0.4642712809984196
wn_1746.79,1746.79,0.3590106372249896,0.3336100535213264,0.46310291127986597,0.46310291127986597
wn_1756.44,1756.44,0.22403462946757155,0.4606299940459271,0.4614511339301597,0.4614511339301597
wn_3327.59,3327.59,0.05368451481596932,0.327801132836672,0.459563642414078,0.459563642414078
wn_1717.84,1717.84,0.2616526345896049,0.209599021233933,0.457797703440018,0.457797703440018
wn_3385.5,3385.5,0.347258278918646,0.402928375761825,0.457087770311466,0.457087770311466
wn_3329.52,3329.52,0.06584071351193527,0.3097600561920818,0.4503361583856951,0.4503361583856951
wn_3383.57,3383.57,0.33022981796732365,0.39323960627488797,0.4498467801203614,0.4498467801203614
wn_3381.64,3381.64,0.31266898614360017,0.3833084567167175,0.44267389188994605,0.44267389188994605
wn_3331.45,3331.45,0.07743023450860069,0.2939606986168547,0.4422976485817328,0.4422976485817328
wn_1733.28,1733.28,0.2578250527275392,0.23790737706673207,0.4371905444046265,0.4371905444046265
wn_3379.71,3379.71,0.29480500337140114,0.3731822002369368,0.43562863504836896,0.43562863504836896
wn_3333.38,3333.38,0.08757450737847255,0.28039763766936415,0.4352291915372341,0.4352291915372341
wn_3335.31,3335.31,0.09551875611305699,0.26891142280858593,0.4288734220035344,0.4288734220035344
wn_3377.78,3377.78,0.2768340397738304,0.36290991546288215,0.42875130557394103,0.42875130557394103
wn_1748.72,1748.72,0.2700851675138307,0.30538732149398307,0.4259293619785101,0.4259293619785101
wn_3337.24,3337.24,0.10086891169837178,0.25930763761572134,0.4230508127909016,0.4230508127909016
wn_3375.85,3375.85,0.25874961979914035,0.3524597776783744,0.4220426490408664,0.4220426490408664
wn_3339.17,3339.17,0.1033412270405267,0.2513791765674064,0.41762272875345285,0.41762272875345285
wn_1754.51,1754.51,0.10962258062882922,0.3897243936387912,0.4168435551970994,0.4168435551970994
wn_3373.92,3373.92,0.24010635502298464,0.3416890954107084,0.4154187152541365,0.4154187152541365
wn_3341.1,3341.1,0.10263327893105681,0.24492609988224778,0.4124464642034639,0.4124464642034639
wn_1731.35,1731.35,0.17731811417953286,0.19538421310892046,0.41140613816087684,0.41140613816087684
wn_3371.99,3371.99,0.22014352863685466,0.33045974877686024,0.4087763932657089,0.4087763932657089
wn_3343.03,3343.03,0.09867685210739152,0.23986012341999766,0.4074344094958637,0.4074344094958637
wn_3344.96,3344.96,0.091661598796143,0.23621138400906805,0.40257006664249667,0.40257006664249667
wn_3370.06,3370.06,0.19814963790588455,0.3187035371320511,0.4021397984751746,0.4021397984751746
wn_1719.77,1719.77,0.1140203420696877,0.11077924834739318,0.3990407097259205,0.3990407097259205
wn_3346.89,3346.89,0.08169660563427289,0.23396815614252717,0.397862970364842,0.397862970364842
wn_3368.13,3368.13,0.17383362321104698,0.30646732774518776,0.3957566430013462,0.3957566430013462
wn_1750.65,1750.65,0.15217692029277413,0.2966153942373212,0.3954783321060279,0.3954783321060279
wn_3348.82,3348.82,0.06862410256225715,0.23301767537552767,0.3933199204854306,0.3933199204854306
wn_1729.42,1729.42,0.0963545061700647,0.1685436250929419,0.39225332443208194,0.39225332443208194
wn_1752.58,1752.58,0.019102952371352237,0.32779791082478754,0.3908010498487131,0.3908010498487131
wn_3366.2,3366.2,0.14752846202580022,0.2940039126874085,0.39001503441093743,0.39001503441093743
wn_3350.75,3350.75,0.052225970739829056,0.23331707451318112,0.38897194834890425,0.38897194834890425
wn_3364.27,3364.27,0.12007608011477877,0.2817725966619238,0.3852576870458385,0.3852576870458385
wn_3352.68,3352.68,0.03261031896470249,0.2350570071563601,0.38497042586462793,0.38497042586462793
wn_1727.49,1727.49,0.02456431904131577,0.16269518897639246,0.3817259139842112,0.3817259139842112
wn_3362.34,3362.34,0.09244401994344183,0.27028725178899893,0.38170163844411015,0.38170163844411015
wn_3354.61,3354.61,0.010376729824678084,0.23853298120093402,0.38166572197370496,0.38166572197370496
wn_3360.4,3360.4,0.06531576687706167,0.25995918779640304,0.37948728751869354,0.37948728751869354
wn_3356.54,3356.54,0.013683485223961562,0.24389279400030256,0.3794858740690021,0.3794858740690021
wn_3358.47,3358.47,0.03900491247807482,0.2510867051983081,0.3787294501593,0.3787294501593
wn_1725.56,1725.56,0.02519366814843869,0.16529682635583867,0.37788243655082393,0.37788243655082393
wn_1721.7,1721.7,0.009617876227649952,0.11898440960599062,0.3777225566553179,0.3777225566553179
wn_1723.63,1723.63,0.035262329458136135,0.1542663611789308,0.37598882266466294,0.37598882266466294
